id,organization,entry_date,heading,attachment,creation_date,recommend_date,target_price_date,target_price_date_epoch,target_price,recommended_price,scid,stkname,stockShortName,cmp,change,perChange,current_returns,potential_returns_per,exchange,recommended_price_falg,target_price_flag,stock_data,stk_url,recommend_flag
13788199,ICICI Securities,2026-01-23,Buy Hindustan Petroleum; target of Rs 630: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2026/01/20260123090628_Hindustan-Petroleum_23012026_ICICI-Securities.pdf,20260123143748,"January 22, 2026",2026-01-22,20260122,630,427.7,HPC,Hindustan Petroleum Corporation,HINDPETRO,379.50,8.65,2.33,-11.2,66.0,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '630', 'target_price_date': '22/01/2026', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",refineries/hindustanpetroleumcorporation/HPC,BUY
13788198,ICICI Securities,2026-01-23,Buy Eternal; target of Rs 360: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2026/01/20260123090601_Eternal_22012026_ICICI-Securities.pdf,20260123143745,"January 22, 2026",2026-01-22,20260122,360,276.0,Z01,Eternal,Eternal,254.88,2.27,0.90,-7.6,41.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '360', 'target_price_date': '22/01/2026', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",online-services/eternal/Z,BUY
13788197,ICICI Securities,2026-01-23,Buy CreditAccess Grameen; target of Rs 1600: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2026/01/20260123090534_CreditAccess-Grameen_22012026_ICICI-Securities.pdf,20260123143742,"January 21, 2026",2026-01-21,20260121,1600,1351.9,CG02,CreditAccess Grameen,CreditAccess Gr,1253.80,-11.00,-0.87,-7.2,27.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1600', 'target_price_date': '21/01/2026', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",finance-nbfc/creditaccessgrameen/CG03,BUY
13788196,ICICI Securities,2026-01-23,Buy CEAT; target of Rs 4700: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2026/01/20260123090505_CEAT_22012026_ICICI-Securities.pdf,20260123143738,"January 20, 2026",2026-01-20,20260120,4700,3712.65,C07,Ceat,Ceat,3799.40,83.30,2.24,2.3,23.7,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '4700', 'target_price_date': '20/01/2026', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",tyres/ceat/C07,BUY
13788195,ICICI Securities,2026-01-23,Buy Bandhan Bank; target of Rs 175: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2026/01/20260123090442_Bandhan-Bank_23012026_ICICI-Securities.pdf,20260123143735,"January 23, 2026",2026-01-23,20260123,175,149.35,BB09,Bandhan Bank,Bandhan Bank,175.43,0.96,0.55,17.4,-0.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '175', 'target_price_date': '23/01/2026', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",banks-private-sector/bandhanbank/BB09,BUY
13788194,ICICI Securities,2026-01-23,Buy Bajaj Consumer Care; target of Rs 450: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2026/01/20260123090420_Bajaj-Consumer-Care_22012026_ICICI-Securities.pdf,20260123143732,"January 22, 2026",2026-01-22,20260122,450,297.05,BC14,Bajaj Consumer Care,Bajaj Consumer ,474.30,4.35,0.93,59.6,-5.1,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '450', 'target_price_date': '22/01/2026', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",personal-care/bajajconsumercare/BC02,BUY
13787831,Deven Choksey,2026-01-23,Accumulate Cyient DLM; target of Rs 421: Deven Choksey,https://images.moneycontrol.com/static-mcnews/2026/01/20260123064852_Cyient-DLM-2301026-deven.pdf,20260123122247,"January 23, 2026",2026-01-23,20260123,421,360.6,CD06,Cyient DLM,Cyient DLM,345.80,4.55,1.33,-4.1,21.7,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '421', 'target_price_date': '23/01/2026', 'P_ORGANIZATION': 'Deven Choksey'}, 'previous': []}",electric-equipment/cyientdlm/CD02,BUY
13787705,Prabhudas Lilladher,2026-01-23,Buy KEI Industries; target of Rs 5573: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/01/20260123062534_KEI-Industries-2301026-prabhu.pdf,20260123115604,"January 22, 2026",2026-01-22,20260122,5573,3846.55,KEI,KEI Industries,KEI Industries,4880.60,41.30,0.85,26.8,14.1,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '5573', 'target_price_date': '22/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",cables-powerothers/keiindustries/KEI,BUY
13787704,Prabhudas Lilladher,2026-01-23,Buy Mphasis; target of Rs 3480: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/01/20260123062211_Mphasis-2301026-prabhu.pdf,20260123115339,"January 23, 2026",2026-01-23,20260123,3480,2750.05,BFL,MphasiS,MphasiS,2417.00,-45.20,-1.84,-12.1,43.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '3480', 'target_price_date': '23/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",computers-software/mphasis/MB02,BUY
13787702,Prabhudas Lilladher,2026-01-23,Hold Gujarat State Petronet; target of Rs 296: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/01/20260123061923_Gujarat-State-Petronet-2301026-prabhu.pdf,20260123115138,"January 22, 2026",2026-01-22,20260122,296,302.35,GSP02,Gujarat State Petronet,Guj State Petro,275.04,2.63,0.97,-9.0,7.6,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '296', 'target_price_date': '22/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",oil-drillingexploration/gujaratstatepetronet/GSP02,HOLD
13787703,Prabhudas Lilladher,2026-01-23,Hold InterGlobe Aviation; target of Rs 5186: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/01/20260123061750_InterGlobe-Aviation-2301026-prabhu.pdf,20260123114902,"January 23, 2026",2026-01-23,20260123,5186,4703.9,IA05,Interglobe Aviation,Interglobe Avi,4678.20,39.80,0.86,-0.5,10.8,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '5186', 'target_price_date': '23/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",transportlogistics/interglobeaviation/IA04,HOLD
13787701,Prabhudas Lilladher,2026-01-23,Hold Jindal Stainless; target of Rs 784: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/01/20260123061307_Jindal-Stainless-2301026-prabhu.pdf,20260123114441,"January 23, 2026",2026-01-23,20260123,784,745.65,JS07,Jindal Stainless,Jindal Stainles,789.90,1.70,0.22,5.9,-0.7,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '784', 'target_price_date': '23/01/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",steel-mediumsmall/jindalstainless/JSL01,HOLD
13831436,Prabhudas Lilladher,2026-02-17,Buy Cello World; target of Rs 621: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260217045211_Cello-World-1702026-prabhu.pdf,20260217102306,"February 16, 2026",2026-02-16,20260216,621,477.1,CWL,Cello World,Cello World,424.25,-7.30,-1.69,-11.0,46.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '621', 'target_price_date': '16/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",householdpersonal-products/celloworld/CWL,BUY
13829866,Prabhudas Lilladher,2026-02-16,Buy Fractal Analytics; target of Rs 1260: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216075655_Fractal-Analytics-1602026-prabhu.pdf,20260216132712,"February 16, 2026",2026-02-16,20260216,1260,847.4,FAL02,Fractal Analytics,Fractal Analyti,841.60,-37.10,-4.22,-0.6,49.7,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1260', 'target_price_date': '16/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",it-servicesconsulting/fractalanalytics/FAL02,BUY
13829832,Prabhudas Lilladher,2026-02-16,Buy Eris Lifesciences; target of Rs 1800: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216075024_Eris-Lifesciences-1602026-prabhu.pdf,20260216132244,"February 16, 2026",2026-02-16,20260216,1800,1362.0,EL01,Eris Lifesciences,Eris Life,1432.40,-13.10,-0.91,5.1,25.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1800', 'target_price_date': '16/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",pharmaceuticalsdrugs/erislifesciences/EL01,BUY
13829766,Prabhudas Lilladher,2026-02-16,Buy Fine Organic Industries; target of Rs 5117: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216073429_Fine-Organic-Industries-1602026-prabhu.pdf,20260216130448,"February 14, 2026",2026-02-14,20260214,5117,4419.55,FOI,Fine Organics Industries,Fine Organics,4995.20,87.70,1.79,13.0,2.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '5117', 'target_price_date': '14/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",miscellaneous/fineorganicsindustries/FOI,BUY
13829670,Prabhudas Lilladher,2026-02-16,Buy IRCTC; target of Rs 850: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216072059_IRCTC-1602026-prabhu.pdf,20260216125138,"February 14, 2026",2026-02-14,20260214,850,617.85,IRC,IRCTC - Indian Railway Catering & Tourism Corp,IRCTC,565.20,0.30,0.05,-8.5,50.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '850', 'target_price_date': '14/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",miscellaneous/irctc-indianrailwaycateringtourismcorp/IRC,BUY
13829658,Prabhudas Lilladher,2026-02-16,Buy Engineers India; target of Rs 261: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216070757_Engineers-India-1602026-prabhu.pdf,20260216123953,"February 13, 2026",2026-02-13,20260213,261,201.85,EI14,Engineers India,Engineers India,242.06,0.26,0.11,19.9,7.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '261', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",engineering/engineersindia/EI14,BUY
13829606,Prabhudas Lilladher,2026-02-16,Accumulate Hindustan Unilever; target of Rs 2609: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216065012_Hindustan-Unilever-1602026-prabhu.pdf,20260216122241,"February 12, 2026",2026-02-12,20260212,2609,2410.05,HL,Hindustan Unilever,HUL,2231.50,-9.30,-0.42,-7.4,16.9,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '2609', 'target_price_date': '12/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",personal-care/hindustanunilever/HU,BUY
13829589,Prabhudas Lilladher,2026-02-16,Accumulate Praj Industries; target of Rs 340: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216064400_Praj-Industries-1602026-prabhu.pdf,20260216121654,"February 13, 2026",2026-02-13,20260213,340,309.15,PI17,Praj Industries,Praj Industries,356.50,5.60,1.60,15.3,-4.6,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '340', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",engineering-heavy/prajindustries/PI17,BUY
13829573,Prabhudas Lilladher,2026-02-16,Accumulate Siemens Energy India; target of Rs 3145: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216063818_Siemens-Energy-India-1602026-prabhu.pdf,20260216121042,"February 13, 2026",2026-02-13,20260213,3145,2738.9,SEI11,Siemens Energy India,Siemens Energy ,3138.40,118.80,3.93,14.5,0.2,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '3145', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",electric-equipment/siemensenergyindia/SEI11,BUY
13829543,Prabhudas Lilladher,2026-02-16,Accumulate Indraprastha Gas; target of Rs 191: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216062232_Indraprastha-Gas-1602026-prabhu.pdf,20260216115332,"February 14, 2026",2026-02-14,20260214,191,166.5,IG04,Indraprastha Gas,IGL,166.39,-2.88,-1.70,0.0,14.7,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '191', 'target_price_date': '14/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",oil-drillingexploration/indraprasthagas/IG04,BUY
13829522,Prabhudas Lilladher,2026-02-16,Accumulate ONGC; target of Rs 297: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216061742_ONGC-1602026-prabhu.pdf,20260216114817,"February 14, 2026",2026-02-14,20260214,297,267.5,ONG,Oil and Natural Gas Corporation,ONGC,283.35,-0.70,-0.25,5.9,4.8,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '297', 'target_price_date': '14/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",oil-drillingexploration/oilnaturalgascorporation/ONG,BUY
13829513,Prabhudas Lilladher,2026-02-16,Accumulate Lupin; target of Rs 2400: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216060329_Lupin-1602026-prabhu.pdf,20260216113418,"February 16, 2026",2026-02-16,20260216,2400,2220.5,LC03,Lupin,Lupin,2328.70,2.60,0.11,4.8,3.0,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '2400', 'target_price_date': '16/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",pharmaceuticals/lupin/L,BUY
13829503,Prabhudas Lilladher,2026-02-16,Accumulate HG Infra Engineering; target of Rs 724: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216055749_HG-Infra-Engineering-1602026-prabhu.pdf,20260216112831,"February 14, 2026",2026-02-14,20260214,724,665.1,HIE,HG Infra Engineering,HG Infra Eng,624.60,3.55,0.57,-6.0,15.9,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '724', 'target_price_date': '14/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",infrastructure/hginfraengineering/HIE,BUY
13829437,Prabhudas Lilladher,2026-02-16,Hold Deepak Nitrite; target of Rs 1673: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216054936_Deepak-Nitrite-1602026-prabhu.pdf,20260216112056,"February 14, 2026",2026-02-14,20260214,1673,1648.1,DN,Deepak Nitrite,Deepak Nitrite,1535.40,-2.70,-0.18,-6.8,8.9,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '1673', 'target_price_date': '14/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",chemicals/deepaknitrite/DN,HOLD
13829436,Prabhudas Lilladher,2026-02-16,Hold PI Industries; target of Rs 3196: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216053316_PI-Industries-1602026-prabhu.pdf,20260216110422,"February 13, 2026",2026-02-13,20260213,3196,3152.35,PII,PI Industries,PI Industries,3037.00,-102.70,-3.27,-3.6,5.2,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '3196', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",pesticidesagro-chemicals/piindustries/PII,HOLD
13829434,Prabhudas Lilladher,2026-02-16,Hold Petronet LNG; target of Rs 288: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216052454_Petronet-LNG-1602026-prabhu.pdf,20260216105639,"February 13, 2026",2026-02-13,20260213,288,290.6,PLN,Petronet LNG,Petronet LNG,272.13,-1.09,-0.40,-6.3,5.8,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '288', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",oil-drillingexploration/petronetlng/PLN,HOLD
13829438,Prabhudas Lilladher,2026-02-16,Hold Coal India; target of Rs 436: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216052223_Coal-India-1602026-prabhu.pdf,20260216105310,"February 13, 2026",2026-02-13,20260213,436,408.95,CI29,Coal India,Coal India,441.75,3.00,0.68,8.0,-1.3,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '436', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",miningminerals/coalindia/CI11,HOLD
13829263,Prabhudas Lilladher,2026-02-16,Reduce VIP Industries; target of Rs 352: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260216034326_VIPIndustries-1602026-prabhu.pdf,20260216092134,"February 16, 2026",2026-02-16,20260216,352,380.25,VIP,VIP Industries,VIP Industries,320.75,0.45,0.14,-15.6,9.7,N,,,"{'current': {'recommend_flag': 'R', 'target_price': '352', 'target_price_date': '16/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",householdpersonal-products/vipindustries/VIP,SELL
13829247,Choice Institutional Equities,2026-02-16,Buy Azad Engineering; target of Rs 1900: Choice Institutional Equities,https://images.moneycontrol.com/static-mcnews/2026/02/20260216033207_Azad-Engineering-1602026-choice.pdf,20260216090222,"February 16, 2026",2026-02-16,20260216,1900,1648.2,AEL03,Azad Engineering,Azad Eng,1893.30,-11.00,-0.58,14.8,0.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1900', 'target_price_date': '16/02/2026', 'P_ORGANIZATION': 'Choice Institutional Equities'}, 'previous': []}",aerospacedefence/azadengineering/AEL02,BUY
13827068,Prabhudas Lilladher,2026-02-13,Hold Hindalco Industries; target of Rs 907: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213064317_Hindalco-Industries-1302026-prabhu.pdf,20260213121414,"February 13, 2026",2026-02-13,20260213,907,908.65,H,Hindalco Industries,Hindalco,1015.25,-23.75,-2.29,11.7,-10.6,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '907', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",ironsteel/hindalcoindustries/HI,HOLD
13827057,Prabhudas Lilladher,2026-02-13,Buy Hindustan Aeronautics; target of Rs 5338: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213063714_Hindustan-Aeronautics-1302026-prabhu.pdf,20260213120731,"February 13, 2026",2026-02-13,20260213,5338,4212.75,HAL,Hindustan Aeronautics,Hindustan Aeron,4344.50,-43.60,-0.99,3.1,22.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '5338', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",aerospacedefence/hindustanaeronautics/HAL,BUY
13827034,Prabhudas Lilladher,2026-02-13,Buy Ingersoll Rand India; target of Rs 4589: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213061938_Ingersoll-Rand-India-1302026-prabhu.pdf,20260213115020,"February 13, 2026",2026-02-13,20260213,4589,3724.4,IRI01,Ingersoll Rand (India),Ingersoll Rand,4148.60,49.00,1.20,11.3,10.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '4589', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",compressors/ingersollrandindia/IRI01,BUY
13827007,Prabhudas Lilladher,2026-02-13,Buy LG Electronics India; target of Rs 1808: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213061208_LG-Electronics-India-1302026-prabhu.pdf,20260213114311,"February 12, 2026",2026-02-12,20260212,1808,1470.1,LEI,LG Electronics India,LG Electronics ,1594.10,15.40,0.98,8.4,13.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1808', 'target_price_date': '12/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",domestic-appliances/lgelectronicsindia/LEI,BUY
13826956,Prabhudas Lilladher,2026-02-13,Accumulate Elgi Equipments; target of Rs 565: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213054004_Elgi-Equipments-1302026-prabhu.pdf,20260213111809,"February 12, 2026",2026-02-12,20260212,565,512.1,EE01,Elgi Equipments,Elgi Equipments,551.95,2.80,0.51,7.7,2.3,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '565', 'target_price_date': '12/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",compressors/elgiequipments/EE01,BUY
13826888,Prabhudas Lilladher,2026-02-13,Accumulate Hindustan Unilever; target of Rs 2609: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213045915_Hindustan-Unilever-1302026-prabhu.pdf,20260213103218,"February 12, 2026",2026-02-12,20260212,2609,2410.05,HL,Hindustan Unilever,HUL,2231.50,-9.30,-0.42,-7.4,16.9,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '2609', 'target_price_date': '12/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",personal-care/hindustanunilever/HU,BUY
13826878,Prabhudas Lilladher,2026-02-13,Accumulate Mahindra and Mahindra; target of Rs 4050: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213045412_Mahindra-and-Mahindra-1302026-prabhu.pdf,20260213102628,"February 12, 2026",2026-02-12,20260212,4050,3592.8,MM,Mahindra and Mahindra,M&M,3221.60,21.40,0.67,-10.3,25.7,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '4050', 'target_price_date': '12/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",auto-carsjeeps/mahindramahindra/MM,BUY
13826849,Prabhudas Lilladher,2026-02-13,Accumulate BEML; target of Rs 1922: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213044657_BEML-1302026-prabhu.pdf,20260213101826,"February 13, 2026",2026-02-13,20260213,1922,1736.8,BEM,BEML,BEML,1744.20,-28.20,-1.59,0.4,10.1,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '1922', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",infrastructure-general/beml/BEM03,BUY
13826834,Prabhudas Lilladher,2026-02-13,Hold Gujarat Fluorochemicals; target of Rs 3434: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213044222_Gujarat-Fluorochemicals-1302026-prabhu.pdf,20260213101257,"February 13, 2026",2026-02-13,20260213,3434,3397.0,GUJAR54281,Gujarat Fluorochemicals Limited,Gujarat Fluoro,3271.80,-83.00,-2.47,-3.6,4.9,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '3434', 'target_price_date': '13/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",chemicals/gujaratfluorochemicalslimited/GUJAR54281,HOLD
13826818,Prabhudas Lilladher,2026-02-13,Hold NOCIL; target of Rs 159: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260213043710_NOCIL-1302026-prabhu.pdf,20260213100745,"February 12, 2026",2026-02-12,20260212,159,153.55,NOC,NOCIL,NOCIL,171.67,-0.64,-0.37,11.8,-7.3,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '159', 'target_price_date': '12/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",petrochemicals/nocil/NOC02,HOLD
13825405,Prabhudas Lilladher,2026-02-12,Hold Eicher Motors; target of Rs 7650: Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2026/02/20260212085702_Eicher-Motors-1202026-prabhu.pdf,20260212142817,"February 12, 2026",2026-02-12,20260212,7650,7943.1,EM,Eicher Motors,Eicher Motors,7243.00,53.50,0.74,-8.8,5.6,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '7650', 'target_price_date': '12/02/2026', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",auto-lcvshcvs/eichermotors/EM,HOLD
